phase_key,arm,calibrator,group,brier_mean,brier_std,brier_count,ece_10_mean,ece_10_std,ece_10_count,log_loss_mean,log_loss_std,log_loss_count,macro_f1_mean,macro_f1_std,macro_f1_count,roc_auc_mean,roc_auc_std,roc_auc_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,calibration_bias_mean,calibration_bias_std,calibration_bias_count
P6_clean,split,isotonic,arrival_missing,2.9405246374273702e-05,8.163599174997297e-05,3,-0.0030728813415189667,0.002208602754197452,3,2.159092376615342e-05,0.00025726414145525517,3,-0.001037582438430255,0.00014467498459040212,3,-0.0006897037967928954,0.0011013950514476404,3,0.016826557027562066,0.02289205608250312,3,-0.004443065771829975,0.0026909814135525414,3,0.0022885490589910997,0.00044091188849938517,3
P6_clean,split,isotonic,both_missing,0.00019281909534837882,2.785882540578803e-05,3,0.0013432824149843669,0.0006408551993981363,3,0.0007509483166834493,0.0002406681778528351,3,0.0022978495475698044,0.00046228199303032663,3,-0.0013760539008136712,0.0011079576597366782,3,0.012202954399486201,0.007786997850341764,3,-0.005737864410567099,0.007539016377710029,3,0.0015230167332449332,0.0018729691462235792,3
P6_clean,split,isotonic,both_observed,6.56949717895335e-05,4.904488005066558e-05,3,-0.0015736667419660665,0.0011517099026496424,3,0.002752283143665731,0.0009925226380971654,3,-0.00021178346617312105,0.00041433810960597804,3,-0.0010194142494314162,0.00018541404759242532,3,0.018425695163955074,0.021726318097136394,3,-0.0031359886713187013,0.002934917755296483,3,0.0021631720248041814,0.0005407651108090453,3
P6_clean,split,isotonic,departure_missing,-7.671383835191245e-06,8.419514931489869e-05,3,-0.004119832196812434,0.0019215251734232294,3,-7.826574931152352e-05,0.00031193018780944815,3,0.0009027776419496814,0.0008838726822714235,3,-0.0009881366507391205,9.160490762392285e-05,3,0.019960534304796624,0.022819085047631762,3,-0.001482259944769082,0.0031573396148179317,3,0.0022852527789041202,0.0006082163388564549,3
P6_clean,split,isotonic,overall,5.655949128086091e-05,4.285719264288039e-05,3,-0.002196145810140967,0.0009496827456916589,3,0.0021891021396989174,0.0007571195879830869,3,-0.0001678025053616361,0.0002554864966833294,3,-0.0009839338154827109,0.0001336435339949874,3,0.01834814814814813,0.02177326861859394,3,-0.003137724380816035,0.002900392381503981,3,0.0021795618932529334,0.0005491479953712282,3
P6_clean,split,platt,arrival_missing,-2.738344992189723e-05,3.281851292447969e-05,3,-0.0007187044062826664,0.0020881222537167936,3,-8.952586012707837e-05,0.00010157956466830408,3,-0.0006947485761838642,0.001054420299644931,3,8.691591575182844e-05,0.00013652468698500218,3,0.004187604690117234,0.00931286483022531,3,-0.0021225496091109206,0.00014891279802411696,3,0.002246518371255033,0.0005155447174758514,3
P6_clean,split,platt,both_missing,3.9990689524038725e-05,3.091870070970002e-05,3,-0.0017469937122312664,0.0025159964284679178,3,0.0001089049489349699,8.437357953143489e-05,3,0.0012856088005924378,0.0008427980162600473,3,-0.00014931539912210745,0.0004606367510933987,3,0.003211303789338501,0.0029432085388284403,3,0.0011903992028967452,0.0056021876758704445,3,0.0018921441467715666,0.0009256537705927612,3
P6_clean,split,platt,both_observed,-1.1197620193525992e-05,1.160498095189891e-05,3,-0.0007244351347895666,0.00124794214062895,3,-4.496886142676034e-05,4.981294111099553e-05,3,-0.00012138147512067803,0.00045842531597963416,3,-2.1223036957840336e-05,1.9866389462938034e-05,3,0.005395163021664669,0.0089297196371829,3,-0.0013050391194438886,0.0008780504170753885,3,0.002224675970021196,0.0005178739241750895,3
P6_clean,split,platt,departure_missing,-7.530201603128672e-06,3.442817525230187e-05,3,-0.0019938372880676336,0.0012102763555693486,3,-5.7148758223527864e-05,0.0001348524671776778,3,7.332769585203606e-05,0.0010293710859269874,3,3.254685036583697e-05,4.752587267059408e-05,3,0.0062234365513053795,0.010104091827955486,3,-0.0011111159566467206,0.0013915803442130067,3,0.0022046397296384334,0.0005470145650699101,3
P6_clean,split,platt,overall,-1.1797181914130483e-05,1.4901352053445248e-05,3,-0.0009692257171426,0.0011021665160865373,3,-4.863259376223598e-05,6.0166655118613295e-05,3,-0.00014224813350131407,0.0005287651500705314,3,-8.090049659403853e-06,1.7778959865548618e-05,3,0.005333333333333301,0.0089906123879918,3,-0.0013573307902962628,0.0007862124106978887,3,0.0022208857011102663,0.0005250786487839882,3
P6_fixed,shared,isotonic,arrival_missing,-7.882377975946635e-05,4.642288614420262e-05,3,-0.0038807097460933,0.000564809816188593,3,-0.00025459719769486505,0.0001466459932243286,3,-0.0003204699066934695,0.0012211358541120369,3,-0.0004104331394296408,0.0002832568524533246,3,-0.0015227653418608174,0.018410195197318038,3,-0.00013250242808275173,0.0016900648550378645,3,0.0021408844244744664,0.00015948075214192184,3
P6_fixed,shared,isotonic,both_missing,0.0002648434476770767,0.00011731718954793356,3,0.0023780443976335673,0.0016688343382168876,3,0.0009154199402029254,0.0004347232363221981,3,0.0009496695252292723,0.005864923681380128,3,-0.003961715940748419,0.00416556663122208,3,0.0019267822736030633,0.010727869677899791,3,0.0016378559166952318,0.011818836613842428,3,0.0005328113752399999,0.000737007207164755,3
