phase_key,dimension,group,n_mean,n_std,positive_rate_mean,positive_rate_std,macro_f1_mean,macro_f1_std,log_loss_mean,log_loss_std,roc_auc_mean,roc_auc_std,brier_mean,brier_std,ece_10_mean,ece_10_std,calibration_bias_mean,calibration_bias_std,precision_mean,precision_std,recall_mean,recall_std,fpr_mean,fpr_std,fnr_mean,fnr_std,error_rate_mean,error_rate_std
P6_clean,raw_missing__Cancelled,observed,255001.0,0.0,0.17646989619648554,0.0,0.5756847605700698,0.0010749176024492954,0.4475767841443325,0.0003045922518500381,0.6428037457317223,0.0013259179039457436,0.13990387798937332,9.690689802487389e-05,0.004588385887189622,0.0008480738834729213,-0.002189392768380418,0.00023926541069434768,0.2919772620372345,0.002461075177056199,0.33625185185185186,0.009403606697966544,0.17476107256632112,0.006440467966749287,0.6637481481481481,0.009403606697966516,0.2610525710356691,0.003723564542996705
P6_clean,raw_missing__Carrier_Code(IATA),missing,27888.0,0.0,0.18151176133103844,0.0,0.575762374511684,0.0017308872047567168,0.4553555145287942,0.0005351892685701329,0.6419284426947955,0.0020327680769621393,0.1431093541022388,0.00016471425369415918,0.009662449565817513,0.0005053592067799053,-0.008025178172734479,0.0003847390400514023,0.29926221093459476,0.003608335400883035,0.32813117344922954,0.008278280063120081,0.17043430006717486,0.006184670584186799,0.6718688265507704,0.0082782800631201,0.2614505641614075,0.0037678481423017796
P6_clean,raw_missing__Carrier_Code(IATA),observed,227113.0,0.0,0.17585078793375986,0.0,0.5756751641662894,0.0009952782896338161,0.44662160662053657,0.00028384052964868596,0.6429315784285553,0.0012429909740348175,0.13951026636064404,9.430160298847609e-05,0.004426035366020279,0.0012735692025683182,-0.0014727962575834714,0.0002220624214078164,0.29110372409691165,0.002335806143987023,0.3372811190678886,0.009547385101815993,0.17528872267485865,0.006481040509690173,0.6627188809321115,0.00954738510181598,0.2610037000670738,0.003729590849555436
P6_clean,raw_missing__Carrier_ID(DOT),missing,27770.0,0.0,0.1765214259992798,0.0,0.575294987793273,0.0017383377285931515,0.4478093009302309,0.0008628096075664968,0.6425426954989119,0.0026272116597409008,0.13997298893403906,0.0002971265569305184,0.004027695237111877,0.0002836529258461773,-0.00236795824342223,0.00016521241874926793,0.29147433585387306,0.004195644542678838,0.3354413164694683,0.005860590623259965,0.17485860882747362,0.006325540364677311,0.6645586835305318,0.005860590623259959,0.2613011643260113,0.004232729563194004
P6_clean,raw_missing__Carrier_ID(DOT),observed,227231.0,0.0,0.17646359871672437,0.0,0.5757320102646969,0.0013061257083917886,0.4475483681661235,0.0003796932335428486,0.6428343684252752,0.0016286225784050584,0.13989543191056641,0.00011632905479456388,0.0047366258730360865,0.0008931401572750375,-0.0021675702034931,0.0002525999985429326,0.29203751949803863,0.0024992900280533356,0.33635094019651857,0.009934982813311042,0.1747491534541387,0.006455523761088409,0.6636490598034815,0.009934982813311071,0.26102219034081325,0.0036775652419414983
P6_clean,raw_missing__Day_of_Month,missing,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
P6_clean,raw_missing__Day_of_Month,observed,255001.0,0.0,0.17646989619648554,0.0,0.5756847605700698,0.0010749176024492954,0.4475767841443325,0.0003045922518500381,0.6428037457317223,0.0013259179039457436,0.13990387798937332,9.690689802487389e-05,0.004588385887189622,0.0008480738834729213,-0.002189392768380418,0.00023926541069434768,0.2919772620372345,0.002461075177056199,0.33625185185185186,0.009403606697966544,0.17476107256632112,0.006440467966749287,0.6637481481481481,0.009403606697966516,0.2610525710356691,0.003723564542996705
P6_clean,raw_missing__Destination_Airport,missing,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
P6_clean,raw_missing__Destination_Airport,observed,255001.0,0.0,0.17646989619648554,0.0,0.5756847605700698,0.0010749176024492954,0.4475767841443325,0.0003045922518500381,0.6428037457317223,0.0013259179039457436,0.13990387798937332,9.690689802487389e-05,0.004588385887189622,0.0008480738834729213,-0.002189392768380418,0.00023926541069434768,0.2919772620372345,0.002461075177056199,0.33625185185185186,0.009403606697966544,0.17476107256632112,0.006440467966749287,0.6637481481481481,0.009403606697966516,0.2610525710356691,0.003723564542996705
P6_clean,raw_missing__Destination_Airport_ID,missing,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
