bin,lower,upper,n,mean_probability,observed_rate,phase_key,seed,dimension,group
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Carrier_ID(DOT),missing
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Carrier_ID(DOT),missing
0,0.0,0.1,33644,0.08498391939237689,0.07802282725002972,P6_fixed,7,raw_missing__Tail_Number,observed
1,0.1,0.2,142103,0.14932444952565252,0.14851199482065824,P6_fixed,7,raw_missing__Tail_Number,observed
2,0.2,0.3,65405,0.23853073657831514,0.25030196468159926,P6_fixed,7,raw_missing__Tail_Number,observed
3,0.3,0.4,12015,0.33494831055873625,0.3451518934665002,P6_fixed,7,raw_missing__Tail_Number,observed
4,0.4,0.5,1596,0.43388514676108886,0.4016290726817043,P6_fixed,7,raw_missing__Tail_Number,observed
5,0.5,0.6,213,0.5366955672206314,0.47417840375586856,P6_fixed,7,raw_missing__Tail_Number,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,raw_missing__Tail_Number,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Tail_Number,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Tail_Number,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Tail_Number,observed
0,0.0,0.1,33297,0.08495524354708667,0.07811514550860438,P6_fixed,7,feature_missing__Airline,observed
1,0.1,0.2,140615,0.1493007861050869,0.14839810830992425,P6_fixed,7,feature_missing__Airline,observed
2,0.2,0.3,64393,0.23850768061853678,0.2502601214417716,P6_fixed,7,feature_missing__Airline,observed
3,0.3,0.4,11857,0.3349947054493569,0.3458716370076748,P6_fixed,7,feature_missing__Airline,observed
4,0.4,0.5,1570,0.43393692041961557,0.40063694267515926,P6_fixed,7,feature_missing__Airline,observed
5,0.5,0.6,209,0.5369802345011093,0.48325358851674644,P6_fixed,7,feature_missing__Airline,observed
6,0.6,0.7,24,0.634251620477924,0.4583333333333333,P6_fixed,7,feature_missing__Airline,observed
7,0.7,0.8,0,,,P6_fixed,7,feature_missing__Airline,observed
8,0.8,0.9,0,,,P6_fixed,7,feature_missing__Airline,observed
9,0.9,1.0,0,,,P6_fixed,7,feature_missing__Airline,observed
0,0.0,0.1,347,0.08773556095038648,0.069164265129683,P6_fixed,7,feature_missing__Airline,missing
1,0.1,0.2,1488,0.15156062686626645,0.1592741935483871,P6_fixed,7,feature_missing__Airline,missing
2,0.2,0.3,1012,0.2399977745407708,0.25296442687747034,P6_fixed,7,feature_missing__Airline,missing
3,0.3,0.4,158,0.33146663829234707,0.2911392405063291,P6_fixed,7,feature_missing__Airline,missing
4,0.4,0.5,26,0.4307588143039002,0.46153846153846156,P6_fixed,7,feature_missing__Airline,missing
5,0.5,0.6,4,0.5218217018156606,0.0,P6_fixed,7,feature_missing__Airline,missing
6,0.6,0.7,1,0.6187841239131772,0.0,P6_fixed,7,feature_missing__Airline,missing
7,0.7,0.8,0,,,P6_fixed,7,feature_missing__Airline,missing
8,0.8,0.9,0,,,P6_fixed,7,feature_missing__Airline,missing
9,0.9,1.0,0,,,P6_fixed,7,feature_missing__Airline,missing
0,0.0,0.1,33604,0.08499168700543894,0.07802642542554458,P6_fixed,7,feature_missing__Dep_Hour,observed
1,0.1,0.2,139538,0.14920763177920182,0.14818902377846896,P6_fixed,7,feature_missing__Dep_Hour,observed
2,0.2,0.3,65008,0.2385818502156292,0.25052301255230125,P6_fixed,7,feature_missing__Dep_Hour,observed
3,0.3,0.4,11990,0.33496429472263345,0.34545454545454546,P6_fixed,7,feature_missing__Dep_Hour,observed
4,0.4,0.5,1593,0.4338768996657746,0.40238543628374135,P6_fixed,7,feature_missing__Dep_Hour,observed
5,0.5,0.6,212,0.5367569402973918,0.47641509433962265,P6_fixed,7,feature_missing__Dep_Hour,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,feature_missing__Dep_Hour,observed
7,0.7,0.8,0,,,P6_fixed,7,feature_missing__Dep_Hour,observed
8,0.8,0.9,0,,,P6_fixed,7,feature_missing__Dep_Hour,observed
9,0.9,1.0,0,,,P6_fixed,7,feature_missing__Dep_Hour,observed
0,0.0,0.1,40,0.07845834765895517,0.075,P6_fixed,7,feature_missing__Dep_Hour,missing
1,0.1,0.2,2565,0.15567942601853324,0.16608187134502925,P6_fixed,7,feature_missing__Dep_Hour,missing
2,0.2,0.3,397,0.23016097503042662,0.2141057934508816,P6_fixed,7,feature_missing__Dep_Hour,missing
3,0.3,0.4,25,0.32728230555364024,0.2,P6_fixed,7,feature_missing__Dep_Hour,missing
4,0.4,0.5,3,0.43826435437298916,0.0,P6_fixed,7,feature_missing__Dep_Hour,missing
5,0.5,0.6,1,0.5236844749474094,0.0,P6_fixed,7,feature_missing__Dep_Hour,missing
6,0.6,0.7,0,,,P6_fixed,7,feature_missing__Dep_Hour,missing
7,0.7,0.8,0,,,P6_fixed,7,feature_missing__Dep_Hour,missing
8,0.8,0.9,0,,,P6_fixed,7,feature_missing__Dep_Hour,missing
9,0.9,1.0,0,,,P6_fixed,7,feature_missing__Dep_Hour,missing
0,0.0,0.1,33604,0.08499168700543894,0.07802642542554458,P6_fixed,7,feature_missing__Arr_Hour,observed
1,0.1,0.2,139538,0.14920763177920182,0.14818902377846896,P6_fixed,7,feature_missing__Arr_Hour,observed
2,0.2,0.3,65008,0.2385818502156292,0.25052301255230125,P6_fixed,7,feature_missing__Arr_Hour,observed
3,0.3,0.4,11990,0.33496429472263345,0.34545454545454546,P6_fixed,7,feature_missing__Arr_Hour,observed
4,0.4,0.5,1593,0.4338768996657746,0.40238543628374135,P6_fixed,7,feature_missing__Arr_Hour,observed
5,0.5,0.6,212,0.5367569402973918,0.47641509433962265,P6_fixed,7,feature_missing__Arr_Hour,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,feature_missing__Arr_Hour,observed
7,0.7,0.8,0,,,P6_fixed,7,feature_missing__Arr_Hour,observed
8,0.8,0.9,0,,,P6_fixed,7,feature_missing__Arr_Hour,observed
9,0.9,1.0,0,,,P6_fixed,7,feature_missing__Arr_Hour,observed
0,0.0,0.1,40,0.07845834765895517,0.075,P6_fixed,7,feature_missing__Arr_Hour,missing
1,0.1,0.2,2565,0.15567942601853324,0.16608187134502925,P6_fixed,7,feature_missing__Arr_Hour,missing
2,0.2,0.3,397,0.23016097503042662,0.2141057934508816,P6_fixed,7,feature_missing__Arr_Hour,missing
3,0.3,0.4,25,0.32728230555364024,0.2,P6_fixed,7,feature_missing__Arr_Hour,missing
4,0.4,0.5,3,0.43826435437298916,0.0,P6_fixed,7,feature_missing__Arr_Hour,missing
5,0.5,0.6,1,0.5236844749474094,0.0,P6_fixed,7,feature_missing__Arr_Hour,missing
6,0.6,0.7,0,,,P6_fixed,7,feature_missing__Arr_Hour,missing
7,0.7,0.8,0,,,P6_fixed,7,feature_missing__Arr_Hour,missing
8,0.8,0.9,0,,,P6_fixed,7,feature_missing__Arr_Hour,missing
9,0.9,1.0,0,,,P6_fixed,7,feature_missing__Arr_Hour,missing
0,0.0,0.1,15423,0.08478852278829574,0.07871360954418725,P6_fixed,7,raw_missing_count,0
1,0.1,0.2,62967,0.14938249330123224,0.14712468435847348,P6_fixed,7,raw_missing_count,0
2,0.2,0.3,29187,0.2385721271377143,0.24939185253708843,P6_fixed,7,raw_missing_count,0
3,0.3,0.4,5349,0.3356259341240859,0.3464198915685175,P6_fixed,7,raw_missing_count,0
4,0.4,0.5,751,0.43487323559701857,0.36750998668442075,P6_fixed,7,raw_missing_count,0
5,0.5,0.6,94,0.5411407055559186,0.48936170212765956,P6_fixed,7,raw_missing_count,0
6,0.6,0.7,16,0.6327480808314845,0.4375,P6_fixed,7,raw_missing_count,0
7,0.7,0.8,0,,,P6_fixed,7,raw_missing_count,0
8,0.8,0.9,0,,,P6_fixed,7,raw_missing_count,0
9,0.9,1.0,0,,,P6_fixed,7,raw_missing_count,0
0,0.0,0.1,12812,0.08505821392982878,0.07984701842023104,P6_fixed,7,raw_missing_count,1
1,0.1,0.2,54046,0.1490899154037445,0.15002035303260186,P6_fixed,7,raw_missing_count,1
2,0.2,0.3,25070,0.2385344457662113,0.25229357798165136,P6_fixed,7,raw_missing_count,1
3,0.3,0.4,4702,0.33464847849845797,0.3445342407486176,P6_fixed,7,raw_missing_count,1
4,0.4,0.5,602,0.43297068548840784,0.446843853820598,P6_fixed,7,raw_missing_count,1
5,0.5,0.6,86,0.533525292599967,0.46511627906976744,P6_fixed,7,raw_missing_count,1
6,0.6,0.7,4,0.6411478169202713,0.5,P6_fixed,7,raw_missing_count,1
7,0.7,0.8,0,,,P6_fixed,7,raw_missing_count,1
8,0.8,0.9,0,,,P6_fixed,7,raw_missing_count,1
9,0.9,1.0,0,,,P6_fixed,7,raw_missing_count,1
0,0.0,0.1,4543,0.08519065718498374,0.07329958177415805,P6_fixed,7,raw_missing_count,2
1,0.1,0.2,20286,0.14937694123347156,0.14783594597259195,P6_fixed,7,raw_missing_count,2
2,0.2,0.3,9052,0.23835679670417328,0.24977905435262926,P6_fixed,7,raw_missing_count,2
3,0.3,0.4,1620,0.3338894564498467,0.337037037037037,P6_fixed,7,raw_missing_count,2
4,0.4,0.5,199,0.43360971701420936,0.3768844221105528,P6_fixed,7,raw_missing_count,2
5,0.5,0.6,26,0.5296567522982363,0.5,P6_fixed,7,raw_missing_count,2
6,0.6,0.7,4,0.6330187396373536,0.25,P6_fixed,7,raw_missing_count,2
7,0.7,0.8,0,,,P6_fixed,7,raw_missing_count,2
8,0.8,0.9,0,,,P6_fixed,7,raw_missing_count,2
9,0.9,1.0,0,,,P6_fixed,7,raw_missing_count,2
0,0.0,0.1,780,0.0862126434274829,0.06282051282051282,P6_fixed,7,raw_missing_count,3
1,0.1,0.2,4229,0.15076716975820928,0.15204540080397258,P6_fixed,7,raw_missing_count,3
2,0.2,0.3,1875,0.23832454710973644,0.2368,P6_fixed,7,raw_missing_count,3
3,0.3,0.4,315,0.33369015342463987,0.3746031746031746,P6_fixed,7,raw_missing_count,3
4,0.4,0.5,39,0.42931721602624645,0.48717948717948717,P6_fixed,7,raw_missing_count,3
5,0.5,0.6,7,0.5420969674838334,0.2857142857142857,P6_fixed,7,raw_missing_count,3
6,0.6,0.7,0,,,P6_fixed,7,raw_missing_count,3
7,0.7,0.8,0,,,P6_fixed,7,raw_missing_count,3
8,0.8,0.9,0,,,P6_fixed,7,raw_missing_count,3
9,0.9,1.0,0,,,P6_fixed,7,raw_missing_count,3
0,0.0,0.1,78,0.08692178772206437,0.0641025641025641,P6_fixed,7,raw_missing_count,4
1,0.1,0.2,530,0.15268694217638404,0.16226415094339622,P6_fixed,7,raw_missing_count,4
2,0.2,0.3,209,0.2419451533464642,0.27751196172248804,P6_fixed,7,raw_missing_count,4
3,0.3,0.4,25,0.3297425466400314,0.36,P6_fixed,7,raw_missing_count,4
4,0.4,0.5,5,0.4421673044928277,0.4,P6_fixed,7,raw_missing_count,4
5,0.5,0.6,0,,,P6_fixed,7,raw_missing_count,4
6,0.6,0.7,1,0.6201874958491034,1.0,P6_fixed,7,raw_missing_count,4
7,0.7,0.8,0,,,P6_fixed,7,raw_missing_count,4
8,0.8,0.9,0,,,P6_fixed,7,raw_missing_count,4
9,0.9,1.0,0,,,P6_fixed,7,raw_missing_count,4
0,0.0,0.1,8,0.08660541214227435,0.125,P6_fixed,7,raw_missing_count,5
1,0.1,0.2,43,0.14973453446367965,0.09302325581395349,P6_fixed,7,raw_missing_count,5
2,0.2,0.3,11,0.2363064952737265,0.36363636363636365,P6_fixed,7,raw_missing_count,5
3,0.3,0.4,4,0.341700597554167,0.25,P6_fixed,7,raw_missing_count,5
4,0.4,0.5,0,,,P6_fixed,7,raw_missing_count,5
5,0.5,0.6,0,,,P6_fixed,7,raw_missing_count,5
6,0.6,0.7,0,,,P6_fixed,7,raw_missing_count,5
7,0.7,0.8,0,,,P6_fixed,7,raw_missing_count,5
8,0.8,0.9,0,,,P6_fixed,7,raw_missing_count,5
9,0.9,1.0,0,,,P6_fixed,7,raw_missing_count,5
0,0.0,0.1,0,,,P6_fixed,7,raw_missing_count,6
1,0.1,0.2,2,0.17678611462092653,0.0,P6_fixed,7,raw_missing_count,6
2,0.2,0.3,1,0.20943768296174362,0.0,P6_fixed,7,raw_missing_count,6
3,0.3,0.4,0,,,P6_fixed,7,raw_missing_count,6
4,0.4,0.5,0,,,P6_fixed,7,raw_missing_count,6
5,0.5,0.6,0,,,P6_fixed,7,raw_missing_count,6
6,0.6,0.7,0,,,P6_fixed,7,raw_missing_count,6
7,0.7,0.8,0,,,P6_fixed,7,raw_missing_count,6
8,0.8,0.9,0,,,P6_fixed,7,raw_missing_count,6
9,0.9,1.0,0,,,P6_fixed,7,raw_missing_count,6
0,0.0,0.1,27240,0.08484469354077714,0.07874449339207049,P6_fixed,7,raw_time_pattern,both_observed
1,0.1,0.2,111960,0.1492647130777617,0.1480171489817792,P6_fixed,7,raw_time_pattern,both_observed
2,0.2,0.3,52184,0.23858914605126288,0.2504790740456845,P6_fixed,7,raw_time_pattern,both_observed
3,0.3,0.4,9618,0.33516756373719025,0.34383447702224995,P6_fixed,7,raw_time_pattern,both_observed
4,0.4,0.5,1304,0.4345060522909757,0.4003067484662577,P6_fixed,7,raw_time_pattern,both_observed
5,0.5,0.6,177,0.5372304702197194,0.4745762711864407,P6_fixed,7,raw_time_pattern,both_observed
6,0.6,0.7,24,0.6341931466472605,0.4166666666666667,P6_fixed,7,raw_time_pattern,both_observed
7,0.7,0.8,0,,,P6_fixed,7,raw_time_pattern,both_observed
8,0.8,0.9,0,,,P6_fixed,7,raw_time_pattern,both_observed
9,0.9,1.0,0,,,P6_fixed,7,raw_time_pattern,both_observed
0,0.0,0.1,3223,0.08526193804135526,0.07322370462302202,P6_fixed,7,raw_time_pattern,departure_missing
1,0.1,0.2,13830,0.14895331133616663,0.15061460592913956,P6_fixed,7,raw_time_pattern,departure_missing
2,0.2,0.3,6432,0.2386043925522777,0.25202114427860695,P6_fixed,7,raw_time_pattern,departure_missing
3,0.3,0.4,1176,0.3343425744553895,0.33843537414965985,P6_fixed,7,raw_time_pattern,departure_missing
4,0.4,0.5,134,0.4337516999073211,0.3656716417910448,P6_fixed,7,raw_time_pattern,departure_missing
5,0.5,0.6,14,0.5350182712822998,0.2857142857142857,P6_fixed,7,raw_time_pattern,departure_missing
6,0.6,0.7,1,0.6201874958491034,1.0,P6_fixed,7,raw_time_pattern,departure_missing
7,0.7,0.8,0,,,P6_fixed,7,raw_time_pattern,departure_missing
8,0.8,0.9,0,,,P6_fixed,7,raw_time_pattern,departure_missing
9,0.9,1.0,0,,,P6_fixed,7,raw_time_pattern,departure_missing
0,0.0,0.1,3141,0.0859891664351203,0.07672715695638331,P6_fixed,7,raw_time_pattern,arrival_missing
1,0.1,0.2,13748,0.1489986144341634,0.14714867617107943,P6_fixed,7,raw_time_pattern,arrival_missing
2,0.2,0.3,6392,0.23849960393965391,0.24937421777221527,P6_fixed,7,raw_time_pattern,arrival_missing
3,0.3,0.4,1196,0.3339409683449341,0.36538461538461536,P6_fixed,7,raw_time_pattern,arrival_missing
4,0.4,0.5,155,0.4286921367262296,0.45161290322580644,P6_fixed,7,raw_time_pattern,arrival_missing
5,0.5,0.6,21,0.5339248722002173,0.6190476190476191,P6_fixed,7,raw_time_pattern,arrival_missing
6,0.6,0.7,0,,,P6_fixed,7,raw_time_pattern,arrival_missing
7,0.7,0.8,0,,,P6_fixed,7,raw_time_pattern,arrival_missing
8,0.8,0.9,0,,,P6_fixed,7,raw_time_pattern,arrival_missing
9,0.9,1.0,0,,,P6_fixed,7,raw_time_pattern,arrival_missing
0,0.0,0.1,40,0.07845834765895517,0.075,P6_fixed,7,raw_time_pattern,both_missing
1,0.1,0.2,2565,0.15567942601853324,0.16608187134502925,P6_fixed,7,raw_time_pattern,both_missing
2,0.2,0.3,397,0.23016097503042662,0.2141057934508816,P6_fixed,7,raw_time_pattern,both_missing
3,0.3,0.4,25,0.32728230555364024,0.2,P6_fixed,7,raw_time_pattern,both_missing
4,0.4,0.5,3,0.43826435437298916,0.0,P6_fixed,7,raw_time_pattern,both_missing
5,0.5,0.6,1,0.5236844749474094,0.0,P6_fixed,7,raw_time_pattern,both_missing
6,0.6,0.7,0,,,P6_fixed,7,raw_time_pattern,both_missing
7,0.7,0.8,0,,,P6_fixed,7,raw_time_pattern,both_missing
8,0.8,0.9,0,,,P6_fixed,7,raw_time_pattern,both_missing
9,0.9,1.0,0,,,P6_fixed,7,raw_time_pattern,both_missing
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,overall,all
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,overall,all
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,overall,all
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,overall,all
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,overall,all
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,overall,all
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,overall,all
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,overall,all
8,0.8,0.9,0,,,P6_clean,7,overall,all
9,0.9,1.0,0,,,P6_clean,7,overall,all
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,raw_missing__Month,observed
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,raw_missing__Month,observed
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,raw_missing__Month,observed
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,raw_missing__Month,observed
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,raw_missing__Month,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,raw_missing__Month,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,raw_missing__Month,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Month,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Month,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Month,observed
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,raw_missing__Day_of_Month,observed
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,raw_missing__Day_of_Month,observed
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,raw_missing__Day_of_Month,observed
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,raw_missing__Day_of_Month,observed
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,raw_missing__Day_of_Month,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,raw_missing__Day_of_Month,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,raw_missing__Day_of_Month,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Day_of_Month,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Day_of_Month,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Day_of_Month,observed
0,0.0,0.1,34821,0.08194642534357618,0.08181844289365613,P6_clean,7,raw_missing__Estimated_Departure_Time,observed
1,0.1,0.2,120808,0.14884591029834848,0.14967551817760413,P6_clean,7,raw_missing__Estimated_Departure_Time,observed
2,0.2,0.3,57688,0.23941848170093472,0.2491679378726945,P6_clean,7,raw_missing__Estimated_Departure_Time,observed
3,0.3,0.4,11729,0.33573704486661154,0.3373689146559809,P6_clean,7,raw_missing__Estimated_Departure_Time,observed
4,0.4,0.5,1764,0.43499034163363676,0.3792517006802721,P6_clean,7,raw_missing__Estimated_Departure_Time,observed
5,0.5,0.6,301,0.5389094758049465,0.4318936877076412,P6_clean,7,raw_missing__Estimated_Departure_Time,observed
6,0.6,0.7,44,0.6292225454966552,0.5909090909090909,P6_clean,7,raw_missing__Estimated_Departure_Time,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Estimated_Departure_Time,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Estimated_Departure_Time,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Estimated_Departure_Time,observed
0,0.0,0.1,3635,0.08264262493543709,0.07565337001375516,P6_clean,7,raw_missing__Estimated_Departure_Time,missing
1,0.1,0.2,15838,0.14924606795987763,0.1533653239045334,P6_clean,7,raw_missing__Estimated_Departure_Time,missing
2,0.2,0.3,6873,0.23880650176959808,0.24749017896115233,P6_clean,7,raw_missing__Estimated_Departure_Time,missing
3,0.3,0.4,1291,0.33506656558393727,0.3353989155693261,P6_clean,7,raw_missing__Estimated_Departure_Time,missing
4,0.4,0.5,179,0.4320401813472199,0.35195530726256985,P6_clean,7,raw_missing__Estimated_Departure_Time,missing
5,0.5,0.6,21,0.5234468459416214,0.38095238095238093,P6_clean,7,raw_missing__Estimated_Departure_Time,missing
6,0.6,0.7,4,0.6592504408280964,0.5,P6_clean,7,raw_missing__Estimated_Departure_Time,missing
7,0.7,0.8,0,,,P6_clean,7,raw_missing__Estimated_Departure_Time,missing
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Estimated_Departure_Time,missing
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Estimated_Departure_Time,missing
0,0.0,0.1,34741,0.08198342981956205,0.08140237759419706,P6_clean,7,raw_missing__Estimated_Arrival_Time,observed
1,0.1,0.2,121061,0.14878612267085473,0.15004832274638405,P6_clean,7,raw_missing__Estimated_Arrival_Time,observed
2,0.2,0.3,57751,0.2394656025612475,0.249034648750671,P6_clean,7,raw_missing__Estimated_Arrival_Time,observed
3,0.3,0.4,11684,0.3357165789057436,0.3364429989729545,P6_clean,7,raw_missing__Estimated_Arrival_Time,observed
4,0.4,0.5,1737,0.4348149907513587,0.37305699481865284,P6_clean,7,raw_missing__Estimated_Arrival_Time,observed
5,0.5,0.6,292,0.538326136670056,0.410958904109589,P6_clean,7,raw_missing__Estimated_Arrival_Time,observed
6,0.6,0.7,46,0.6315771929667237,0.5869565217391305,P6_clean,7,raw_missing__Estimated_Arrival_Time,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Estimated_Arrival_Time,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Estimated_Arrival_Time,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Estimated_Arrival_Time,observed
0,0.0,0.1,3715,0.08228158362518831,0.07967698519515477,P6_clean,7,raw_missing__Estimated_Arrival_Time,missing
1,0.1,0.2,15585,0.14971698164998912,0.1505293551491819,P6_clean,7,raw_missing__Estimated_Arrival_Time,missing
2,0.2,0.3,6810,0.23840124016319592,0.2486049926578561,P6_clean,7,raw_missing__Estimated_Arrival_Time,missing
3,0.3,0.4,1336,0.3352681343373066,0.343562874251497,P6_clean,7,raw_missing__Estimated_Arrival_Time,missing
4,0.4,0.5,206,0.43390541829018164,0.4077669902912621,P6_clean,7,raw_missing__Estimated_Arrival_Time,missing
5,0.5,0.6,30,0.533763469146886,0.6,P6_clean,7,raw_missing__Estimated_Arrival_Time,missing
6,0.6,0.7,2,0.6351214443479687,0.5,P6_clean,7,raw_missing__Estimated_Arrival_Time,missing
7,0.7,0.8,0,,,P6_clean,7,raw_missing__Estimated_Arrival_Time,missing
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Estimated_Arrival_Time,missing
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Estimated_Arrival_Time,missing
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,raw_missing__Cancelled,observed
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,raw_missing__Cancelled,observed
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,raw_missing__Cancelled,observed
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,raw_missing__Cancelled,observed
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,raw_missing__Cancelled,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,raw_missing__Cancelled,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,raw_missing__Cancelled,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Cancelled,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Cancelled,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Cancelled,observed
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,raw_missing__Diverted,observed
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,raw_missing__Diverted,observed
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,raw_missing__Diverted,observed
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,raw_missing__Diverted,observed
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,raw_missing__Diverted,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,raw_missing__Diverted,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,raw_missing__Diverted,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Diverted,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Diverted,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Diverted,observed
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,raw_missing__Origin_Airport,observed
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,raw_missing__Origin_Airport,observed
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,raw_missing__Origin_Airport,observed
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,raw_missing__Origin_Airport,observed
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,raw_missing__Origin_Airport,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,raw_missing__Origin_Airport,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,raw_missing__Origin_Airport,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Origin_Airport,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Origin_Airport,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Origin_Airport,observed
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,raw_missing__Origin_Airport_ID,observed
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,raw_missing__Origin_Airport_ID,observed
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,raw_missing__Origin_Airport_ID,observed
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,raw_missing__Origin_Airport_ID,observed
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,raw_missing__Origin_Airport_ID,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,raw_missing__Origin_Airport_ID,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,raw_missing__Origin_Airport_ID,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Origin_Airport_ID,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Origin_Airport_ID,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Origin_Airport_ID,observed
