phase_key,seed,arm,calibrator,group,n,positives,positive_rate,mean_probability,calibration_bias,macro_f1,log_loss,roc_auc,brier,ece_10,tn,fp,fn,tp,precision,recall,fpr,fnr,error_rate
P6_clean,42,split,platt,overall,501,90,0.17964071856287425,0.1913835690086323,0.01174285044575804,0.49094078891075554,0.4690046717968813,0.5501351716680184,0.14690970955406155,0.011742850445758042,282,129,61,29,0.18354430379746836,0.32222222222222224,0.31386861313868614,0.6777777777777778,0.37924151696606784
P6_clean,42,split,platt,both_observed,405,73,0.18024691358024691,0.19171373846946804,0.011466824889221128,0.4808891082645352,0.4698899765642263,0.557909721076085,0.14732329237863132,0.01146682488922111,220,112,49,24,0.17647058823529413,0.3287671232876712,0.3373493975903614,0.6712328767123288,0.39753086419753086
P6_clean,42,split,platt,departure_missing,44,8,0.18181818181818182,0.19131908397762415,0.009500902159442326,0.5260977630488816,0.4713926352033763,0.4722222222222222,0.14771553450353941,0.02559367036430136,29,7,6,2,0.2222222222222222,0.25,0.19444444444444445,0.75,0.29545454545454547
P6_clean,42,split,platt,arrival_missing,47,8,0.1702127659574468,0.18910386972122759,0.01889110376378078,0.5712280701754386,0.4555059514220524,0.4807692307692308,0.14109772991887656,0.05409197937092461,31,8,5,3,0.2727272727272727,0.375,0.20512820512820512,0.625,0.2765957446808511
P6_clean,42,split,platt,both_missing,5,1,0.2,0.18663648425541388,-0.013363515744586135,0.2857142857142857,0.5031688791881727,0.5,0.16095084977924473,0.09677683971248842,2,2,1,0,0.0,0.0,0.5,1.0,0.6
P6_clean,42,split,isotonic,overall,501,90,0.17964071856287425,0.19268199892454832,0.013041280361674068,0.4972961453421775,0.9252574428975742,0.5884698567180319,0.1492397463632441,0.06235057245457722,380,31,82,8,0.20512820512820512,0.08888888888888889,0.07542579075425791,0.9111111111111111,0.22554890219560877
P6_clean,42,split,isotonic,both_observed,405,73,0.18024691358024691,0.1945592874440596,0.014312373863812677,0.4992754682867816,0.9494478028444432,0.6009448753919789,0.14865256858668963,0.05699013242743947,305,27,66,7,0.20588235294117646,0.0958904109589041,0.08132530120481928,0.9041095890410958,0.22962962962962963
P6_clean,42,split,isotonic,departure_missing,44,8,0.18181818181818182,0.1736633686636774,-0.00815481315450442,0.4430379746835443,1.2639758363736258,0.45138888888888884,0.1618172078480082,0.11891718493756906,35,1,8,0,0.0,0.0,0.027777777777777776,1.0,0.20454545454545456
P6_clean,42,split,isotonic,arrival_missing,47,8,0.1702127659574468,0.1953393730979834,0.025126607140536605,0.5366922234392114,0.4316202717426775,0.6490384615384616,0.13723283683955828,0.03496768584419916,37,2,7,1,0.3333333333333333,0.125,0.05128205128205128,0.875,0.19148936170212766
P6_clean,42,split,isotonic,both_missing,5,1,0.2,0.18300625790951322,-0.01699374209048679,0.375,0.6253058334679656,0.25,0.19898443472088373,0.3385618134650688,3,1,1,0,0.0,0.0,0.25,1.0,0.4
