bin,lower,upper,n,mean_probability,observed_rate,phase_key,seed,dimension,group
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),observed
0,0.0,0.1,3,0.07824985019013547,0.3333333333333333,P6_clean,42,raw_missing__Carrier_ID(DOT),missing
1,0.1,0.2,42,0.15372310395409997,0.19047619047619047,P6_clean,42,raw_missing__Carrier_ID(DOT),missing
2,0.2,0.3,16,0.2260807890106076,0.125,P6_clean,42,raw_missing__Carrier_ID(DOT),missing
3,0.3,0.4,3,0.34543320557890245,0.0,P6_clean,42,raw_missing__Carrier_ID(DOT),missing
4,0.4,0.5,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),missing
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),missing
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),missing
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),missing
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),missing
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),missing
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,raw_missing__Tail_Number,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,raw_missing__Tail_Number,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,raw_missing__Tail_Number,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Tail_Number,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Tail_Number,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Tail_Number,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Tail_Number,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Tail_Number,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Tail_Number,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Tail_Number,observed
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,feature_missing__Airline,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,feature_missing__Airline,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,feature_missing__Airline,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,feature_missing__Airline,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,feature_missing__Airline,observed
5,0.5,0.6,0,,,P6_clean,42,feature_missing__Airline,observed
6,0.6,0.7,0,,,P6_clean,42,feature_missing__Airline,observed
7,0.7,0.8,0,,,P6_clean,42,feature_missing__Airline,observed
8,0.8,0.9,0,,,P6_clean,42,feature_missing__Airline,observed
9,0.9,1.0,0,,,P6_clean,42,feature_missing__Airline,observed
0,0.0,0.1,24,0.08227823499183591,0.08333333333333333,P6_clean,42,feature_missing__Dep_Hour,observed
1,0.1,0.2,328,0.1536393884888271,0.17378048780487804,P6_clean,42,feature_missing__Dep_Hour,observed
2,0.2,0.3,130,0.2297186212858416,0.2076923076923077,P6_clean,42,feature_missing__Dep_Hour,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,feature_missing__Dep_Hour,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,feature_missing__Dep_Hour,observed
5,0.5,0.6,0,,,P6_clean,42,feature_missing__Dep_Hour,observed
6,0.6,0.7,0,,,P6_clean,42,feature_missing__Dep_Hour,observed
7,0.7,0.8,0,,,P6_clean,42,feature_missing__Dep_Hour,observed
8,0.8,0.9,0,,,P6_clean,42,feature_missing__Dep_Hour,observed
9,0.9,1.0,0,,,P6_clean,42,feature_missing__Dep_Hour,observed
0,0.0,0.1,2,0.0858566163321702,0.5,P6_clean,42,feature_missing__Dep_Hour,missing
1,0.1,0.2,2,0.19531948529530657,0.0,P6_clean,42,feature_missing__Dep_Hour,missing
2,0.2,0.3,1,0.2267603856868236,0.0,P6_clean,42,feature_missing__Dep_Hour,missing
3,0.3,0.4,0,,,P6_clean,42,feature_missing__Dep_Hour,missing
4,0.4,0.5,0,,,P6_clean,42,feature_missing__Dep_Hour,missing
5,0.5,0.6,0,,,P6_clean,42,feature_missing__Dep_Hour,missing
6,0.6,0.7,0,,,P6_clean,42,feature_missing__Dep_Hour,missing
7,0.7,0.8,0,,,P6_clean,42,feature_missing__Dep_Hour,missing
8,0.8,0.9,0,,,P6_clean,42,feature_missing__Dep_Hour,missing
9,0.9,1.0,0,,,P6_clean,42,feature_missing__Dep_Hour,missing
0,0.0,0.1,24,0.08227823499183591,0.08333333333333333,P6_clean,42,feature_missing__Arr_Hour,observed
1,0.1,0.2,328,0.1536393884888271,0.17378048780487804,P6_clean,42,feature_missing__Arr_Hour,observed
2,0.2,0.3,130,0.2297186212858416,0.2076923076923077,P6_clean,42,feature_missing__Arr_Hour,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,feature_missing__Arr_Hour,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,feature_missing__Arr_Hour,observed
5,0.5,0.6,0,,,P6_clean,42,feature_missing__Arr_Hour,observed
6,0.6,0.7,0,,,P6_clean,42,feature_missing__Arr_Hour,observed
7,0.7,0.8,0,,,P6_clean,42,feature_missing__Arr_Hour,observed
8,0.8,0.9,0,,,P6_clean,42,feature_missing__Arr_Hour,observed
9,0.9,1.0,0,,,P6_clean,42,feature_missing__Arr_Hour,observed
0,0.0,0.1,2,0.0858566163321702,0.5,P6_clean,42,feature_missing__Arr_Hour,missing
1,0.1,0.2,2,0.19531948529530657,0.0,P6_clean,42,feature_missing__Arr_Hour,missing
2,0.2,0.3,1,0.2267603856868236,0.0,P6_clean,42,feature_missing__Arr_Hour,missing
3,0.3,0.4,0,,,P6_clean,42,feature_missing__Arr_Hour,missing
4,0.4,0.5,0,,,P6_clean,42,feature_missing__Arr_Hour,missing
5,0.5,0.6,0,,,P6_clean,42,feature_missing__Arr_Hour,missing
6,0.6,0.7,0,,,P6_clean,42,feature_missing__Arr_Hour,missing
7,0.7,0.8,0,,,P6_clean,42,feature_missing__Arr_Hour,missing
8,0.8,0.9,0,,,P6_clean,42,feature_missing__Arr_Hour,missing
9,0.9,1.0,0,,,P6_clean,42,feature_missing__Arr_Hour,missing
0,0.0,0.1,8,0.0801473086087606,0.0,P6_clean,42,raw_missing_count,0
1,0.1,0.2,150,0.15443647907439215,0.14666666666666667,P6_clean,42,raw_missing_count,0
2,0.2,0.3,52,0.23281716764123425,0.23076923076923078,P6_clean,42,raw_missing_count,0
3,0.3,0.4,4,0.34445194115730204,0.25,P6_clean,42,raw_missing_count,0
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing_count,0
5,0.5,0.6,0,,,P6_clean,42,raw_missing_count,0
6,0.6,0.7,0,,,P6_clean,42,raw_missing_count,0
7,0.7,0.8,0,,,P6_clean,42,raw_missing_count,0
8,0.8,0.9,0,,,P6_clean,42,raw_missing_count,0
9,0.9,1.0,0,,,P6_clean,42,raw_missing_count,0
0,0.0,0.1,10,0.08278870893885804,0.2,P6_clean,42,raw_missing_count,1
1,0.1,0.2,136,0.15412032410164112,0.22058823529411764,P6_clean,42,raw_missing_count,1
2,0.2,0.3,55,0.22933162495235676,0.18181818181818182,P6_clean,42,raw_missing_count,1
3,0.3,0.4,4,0.34174068650499184,0.5,P6_clean,42,raw_missing_count,1
4,0.4,0.5,0,,,P6_clean,42,raw_missing_count,1
5,0.5,0.6,0,,,P6_clean,42,raw_missing_count,1
6,0.6,0.7,0,,,P6_clean,42,raw_missing_count,1
7,0.7,0.8,0,,,P6_clean,42,raw_missing_count,1
8,0.8,0.9,0,,,P6_clean,42,raw_missing_count,1
9,0.9,1.0,0,,,P6_clean,42,raw_missing_count,1
0,0.0,0.1,7,0.08406283666728728,0.14285714285714285,P6_clean,42,raw_missing_count,2
1,0.1,0.2,36,0.14868606398311462,0.1388888888888889,P6_clean,42,raw_missing_count,2
2,0.2,0.3,19,0.2224206705405379,0.21052631578947367,P6_clean,42,raw_missing_count,2
3,0.3,0.4,4,0.354666741459618,0.0,P6_clean,42,raw_missing_count,2
4,0.4,0.5,0,,,P6_clean,42,raw_missing_count,2
5,0.5,0.6,0,,,P6_clean,42,raw_missing_count,2
6,0.6,0.7,0,,,P6_clean,42,raw_missing_count,2
7,0.7,0.8,0,,,P6_clean,42,raw_missing_count,2
8,0.8,0.9,0,,,P6_clean,42,raw_missing_count,2
9,0.9,1.0,0,,,P6_clean,42,raw_missing_count,2
0,0.0,0.1,1,0.08888545753872623,0.0,P6_clean,42,raw_missing_count,3
1,0.1,0.2,7,0.1583328532069445,0.0,P6_clean,42,raw_missing_count,3
2,0.2,0.3,4,0.23108421529542983,0.0,P6_clean,42,raw_missing_count,3
3,0.3,0.4,0,,,P6_clean,42,raw_missing_count,3
4,0.4,0.5,0,,,P6_clean,42,raw_missing_count,3
5,0.5,0.6,0,,,P6_clean,42,raw_missing_count,3
6,0.6,0.7,0,,,P6_clean,42,raw_missing_count,3
7,0.7,0.8,0,,,P6_clean,42,raw_missing_count,3
8,0.8,0.9,0,,,P6_clean,42,raw_missing_count,3
9,0.9,1.0,0,,,P6_clean,42,raw_missing_count,3
0,0.0,0.1,0,,,P6_clean,42,raw_missing_count,4
1,0.1,0.2,1,0.19749418010315914,0.0,P6_clean,42,raw_missing_count,4
2,0.2,0.3,1,0.22011946167049085,1.0,P6_clean,42,raw_missing_count,4
3,0.3,0.4,0,,,P6_clean,42,raw_missing_count,4
4,0.4,0.5,0,,,P6_clean,42,raw_missing_count,4
5,0.5,0.6,0,,,P6_clean,42,raw_missing_count,4
6,0.6,0.7,0,,,P6_clean,42,raw_missing_count,4
7,0.7,0.8,0,,,P6_clean,42,raw_missing_count,4
8,0.8,0.9,0,,,P6_clean,42,raw_missing_count,4
9,0.9,1.0,0,,,P6_clean,42,raw_missing_count,4
0,0.0,0.1,15,0.08079825476650046,0.06666666666666667,P6_clean,42,raw_time_pattern,both_observed
1,0.1,0.2,274,0.1536045352346278,0.17153284671532848,P6_clean,42,raw_time_pattern,both_observed
2,0.2,0.3,106,0.23244359056528321,0.2169811320754717,P6_clean,42,raw_time_pattern,both_observed
3,0.3,0.4,8,0.3462278818528394,0.25,P6_clean,42,raw_time_pattern,both_observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_time_pattern,both_observed
5,0.5,0.6,0,,,P6_clean,42,raw_time_pattern,both_observed
6,0.6,0.7,0,,,P6_clean,42,raw_time_pattern,both_observed
7,0.7,0.8,0,,,P6_clean,42,raw_time_pattern,both_observed
8,0.8,0.9,0,,,P6_clean,42,raw_time_pattern,both_observed
9,0.9,1.0,0,,,P6_clean,42,raw_time_pattern,both_observed
0,0.0,0.1,3,0.08447132763919663,0.3333333333333333,P6_clean,42,raw_time_pattern,departure_missing
1,0.1,0.2,31,0.14818913317069418,0.16129032258064516,P6_clean,42,raw_time_pattern,departure_missing
2,0.2,0.3,10,0.2236220013252163,0.2,P6_clean,42,raw_time_pattern,departure_missing
3,0.3,0.4,0,,,P6_clean,42,raw_time_pattern,departure_missing
4,0.4,0.5,0,,,P6_clean,42,raw_time_pattern,departure_missing
5,0.5,0.6,0,,,P6_clean,42,raw_time_pattern,departure_missing
6,0.6,0.7,0,,,P6_clean,42,raw_time_pattern,departure_missing
7,0.7,0.8,0,,,P6_clean,42,raw_time_pattern,departure_missing
8,0.8,0.9,0,,,P6_clean,42,raw_time_pattern,departure_missing
9,0.9,1.0,0,,,P6_clean,42,raw_time_pattern,departure_missing
0,0.0,0.1,6,0.08488163923149418,0.0,P6_clean,42,raw_time_pattern,arrival_missing
1,0.1,0.2,23,0.16140059311981536,0.21739130434782608,P6_clean,42,raw_time_pattern,arrival_missing
2,0.2,0.3,14,0.21344143957051645,0.14285714285714285,P6_clean,42,raw_time_pattern,arrival_missing
3,0.3,0.4,4,0.34840360541623305,0.25,P6_clean,42,raw_time_pattern,arrival_missing
4,0.4,0.5,0,,,P6_clean,42,raw_time_pattern,arrival_missing
5,0.5,0.6,0,,,P6_clean,42,raw_time_pattern,arrival_missing
6,0.6,0.7,0,,,P6_clean,42,raw_time_pattern,arrival_missing
7,0.7,0.8,0,,,P6_clean,42,raw_time_pattern,arrival_missing
8,0.8,0.9,0,,,P6_clean,42,raw_time_pattern,arrival_missing
9,0.9,1.0,0,,,P6_clean,42,raw_time_pattern,arrival_missing
0,0.0,0.1,2,0.0858566163321702,0.5,P6_clean,42,raw_time_pattern,both_missing
1,0.1,0.2,2,0.19531948529530657,0.0,P6_clean,42,raw_time_pattern,both_missing
2,0.2,0.3,1,0.2267603856868236,0.0,P6_clean,42,raw_time_pattern,both_missing
3,0.3,0.4,0,,,P6_clean,42,raw_time_pattern,both_missing
4,0.4,0.5,0,,,P6_clean,42,raw_time_pattern,both_missing
5,0.5,0.6,0,,,P6_clean,42,raw_time_pattern,both_missing
6,0.6,0.7,0,,,P6_clean,42,raw_time_pattern,both_missing
7,0.7,0.8,0,,,P6_clean,42,raw_time_pattern,both_missing
8,0.8,0.9,0,,,P6_clean,42,raw_time_pattern,both_missing
9,0.9,1.0,0,,,P6_clean,42,raw_time_pattern,both_missing
