phase_key,seed,arm,calibrator,group,n,positives,positive_rate,mean_probability,calibration_bias,macro_f1,log_loss,roc_auc,brier,ece_10,tn,fp,fn,tp,precision,recall,fpr,fnr,error_rate
P6_fixed,42,shared,isotonic,overall,255001,45000,0.1764698961964855,0.17623328516251693,-0.00023661103396857563,0.5769526640821296,0.4481443647864031,0.6433642445617984,0.13981390822670633,0.0015104668697769963,170374,39627,28811,16189,0.2900422817830013,0.35975555555555555,0.18869910143285032,0.6402444444444444,0.26838326124211276
P6_fixed,42,shared,isotonic,both_observed,202507,35711,0.17634452142395077,0.17631523563743454,-2.9285786516231038e-05,0.5772383521306961,0.4480908935137776,0.6438221179870455,0.1396955416278155,0.0012547940479132945,135044,31752,22747,12964,0.28991859737006886,0.363025398336647,0.19036427732079905,0.6369746016633531,0.26912156122998215
P6_fixed,42,shared,isotonic,departure_missing,24810,4392,0.17702539298669892,0.17586912920098738,-0.001156263785711542,0.5751790711261903,0.4478225402922518,0.6453766775306833,0.14027059203816755,0.005585762614523592,16569,3849,2833,1559,0.28827662721893493,0.35496357012750457,0.18851013811342932,0.6450364298724954,0.26932688432083834
P6_fixed,42,shared,isotonic,arrival_missing,24653,4378,0.177584878108141,0.17702705130472662,-0.0005578268034143741,0.5801279416687539,0.4478298456105802,0.6459363626787676,0.14008715677900202,0.0032819596028940455,16429,3846,2766,1612,0.295346280688897,0.3682046596619461,0.189691738594328,0.631795340338054,0.2682026528211577
P6_fixed,42,shared,isotonic,both_missing,3031,519,0.17123061695809963,0.16728259162161296,-0.003948025336486666,0.510967244227085,0.45690933144659407,0.5622721917455175,0.14176156342944143,0.01806772914024172,2332,180,465,54,0.23076923076923078,0.10404624277456648,0.07165605095541401,0.8959537572254336,0.21280105575717584
P6_fixed,42,split,none,overall,255001,45000,0.1764698961964855,0.17433356565460503,-0.0021363305418804768,0.5761464192267403,0.44733370206084616,0.6439163612448406,0.13983821652460954,0.00566599414126189,169773,40228,28703,16297,0.28831490490933215,0.36215555555555556,0.19156099256670206,0.6378444444444444,0.2703165869937765
P6_fixed,42,split,none,both_observed,202507,35711,0.17634452142395077,0.1744244663480242,-0.0019200550759265744,0.5763912557447401,0.4469665927736343,0.6444469402852009,0.1396976056840159,0.005221987164571617,134572,32224,22666,13045,0.2881662948154366,0.3652936070118451,0.19319408139283917,0.6347063929881549,0.2710523586838973
P6_fixed,42,split,none,departure_missing,24810,4392,0.17702539298669892,0.17385262367113624,-0.003172769315562679,0.575604445896599,0.4484429696501189,0.6457598297138083,0.14043456352435776,0.011309509079144993,16496,3922,2805,1587,0.2880740606280632,0.36133879781420764,0.19208541483005193,0.6386612021857924,0.27114066908504636
P6_fixed,42,split,none,arrival_missing,24653,4378,0.177584878108141,0.17506154949374328,-0.0025233286143977185,0.5791263281942022,0.44813619148023104,0.6460985794345566,0.14018045657140113,0.007771059698200053,16388,3887,2763,1615,0.2935296255906943,0.3688899040657835,0.19171393341553639,0.6311100959342165,0.2697440473776011
P6_fixed,42,split,none,both_missing,3031,519,0.17123061695809963,0.16627588116148484,-0.00495473579661479,0.5027798695151189,0.4562540253467148,0.5617816753187781,0.14156770070764688,0.014686753072069477,2317,195,469,50,0.20408163265306123,0.09633911368015415,0.07762738853503184,0.9036608863198459,0.21906961398878258
P6_fixed,42,split,platt,overall,255001,45000,0.1764698961964855,0.1761462919327082,-0.00032360426377731066,0.5761640171837948,0.44724513488590706,0.6439089716503996,0.13981950986428612,0.003688585291173982,169091,40910,28479,16521,0.2876669394577841,0.3671333333333333,0.19480859614954216,0.6328666666666667,0.2721126583817318
P6_fixed,42,split,platt,both_observed,202507,35711,0.17634452142395077,0.17625238201221766,-9.213941173311091e-05,0.5759743326116191,0.446887978673009,0.6444349687288908,0.139681889989512,0.003242983572502359,133985,32811,22510,13201,0.2869034165000435,0.36966200890481926,0.19671335044005853,0.6303379910951807,0.2731806801740187
P6_fixed,42,split,platt,departure_missing,24810,4392,0.17702539298669892,0.17562222097409622,-0.0014031720126027047,0.5785958464581655,0.4482661767924364,0.6458394163530483,0.1403977305641234,0.009208054967808832,16458,3960,2761,1631,0.29171883384010017,0.37135701275045535,0.1939465177784308,0.6286429872495446,0.2708988311164853
P6_fixed,42,split,platt,arrival_missing,24653,4378,0.177584878108141,0.17690556042089153,-0.0006793176872494644,0.5792979833173402,0.4480164626160025,0.6460340262009521,0.140142881343271,0.0059347446507979785,16336,3939,2744,1634,0.29319935402835096,0.3732297852900868,0.1942786683107275,0.6267702147099132,0.2710826268608283
P6_fixed,42,split,platt,both_missing,3031,519,0.17123061695809963,0.16717234627542124,-0.004058270682678389,0.5082757704050319,0.4564760952865392,0.5617080403274303,0.14165100288523577,0.013824970470108994,2312,200,464,55,0.21568627450980393,0.10597302504816955,0.07961783439490445,0.8940269749518305,0.21906961398878258
P6_fixed,42,split,isotonic,overall,255001,45000,0.1764698961964855,0.17613203047241932,-0.00033786572406618864,0.576602694522476,0.4488183421835043,0.6429624538824947,0.13986608832642966,0.0018379369922172039,174148,35853,30039,14961,0.29442673279017595,0.3324666666666667,0.17072775843924554,0.6675333333333333,0.2583989866706405
P6_fixed,42,split,isotonic,both_observed,202507,35711,0.17634452142395077,0.17621693880885447,-0.00012758261509629443,0.5770513264664185,0.4489201951373141,0.6433709445334775,0.13974911287597222,0.0025289610190523046,138109,28687,23735,11976,0.29451835821262573,0.3353588530144773,0.1719885368953692,0.6646411469855227,0.25886512564997755
P6_fixed,42,split,isotonic,departure_missing,24810,4392,0.17702539298669892,0.17571908049679782,-0.0013063124899010958,0.5734200293021124,0.4478714597470326,0.6455619113354213,0.14031950407520985,0.004791122187174063,16908,3510,2957,1435,0.2901921132457027,0.3267304189435337,0.17190714075815458,0.6732695810564663,0.2606610237807336
P6_fixed,42,split,isotonic,arrival_missing,24653,4378,0.177584878108141,0.17695704793987277,-0.0006278301682682286,0.5805699311312014,0.4480198757857157,0.6450885128478396,0.14016034007753714,0.002432142787606727,16781,3494,2875,1503,0.3007804682809686,0.3433074463225217,0.1723304562268804,0.6566925536774783,0.25834584026284835
P6_fixed,42,split,isotonic,both_missing,3031,519,0.17123061695809963,0.16712892944423222,-0.004101687513867414,0.5051303683193448,0.4562583980186644,0.5649418436974585,0.14157671663342158,0.012551838798351337,2350,162,472,47,0.22488038277511962,0.0905587668593449,0.06449044585987261,0.9094412331406551,0.209171890465193
P6_clean,42,shared,none,overall,255001,45000,0.1764698961964855,0.17448527446651846,-0.001984621729967051,0.5769259579486619,0.4472250784831184,0.6443165863231339,0.1397929100396355,0.00552735498920834,173448,36553,29789,15211,0.2938528707209644,0.3380222222222222,0.17406107589963857,0.6619777777777778,0.26016368563260533
P6_clean,42,shared,none,both_observed,202507,35711,0.17634452142395077,0.17449616151519495,-0.0018483599087558145,0.5766715141840453,0.44693619047257505,0.644563452011498,0.1396725491920005,0.005025414655583837,137431,29365,23555,12156,0.29276751523325545,0.3403993167371398,0.1760533825751217,0.6596006832628601,0.2613242999007442
P6_clean,42,shared,none,departure_missing,24810,4392,0.17702539298669892,0.17422255563986605,-0.0028028373468328704,0.5766922837248574,0.4481267815330699,0.6461279945852983,0.1403148304684514,0.009486281128838106,16916,3502,2927,1465,0.29494664787598146,0.33356102003642984,0.17151532961112745,0.6664389799635702,0.2591293833131802
P6_clean,42,shared,none,arrival_missing,24653,4378,0.177584878108141,0.17533904689595473,-0.0022458312121862722,0.5832856485250657,0.4477276896563524,0.6481134796277093,0.14007910393763193,0.0077634513828043605,16766,3509,2843,1535,0.3043219666931007,0.3506167199634536,0.17307028360049323,0.6493832800365463,0.25765626901391314
P6_clean,42,shared,none,both_missing,3031,519,0.17123061695809963,0.1689640929488731,-0.002266524009226528,0.5128892349897619,0.45505738413408264,0.5704080912582994,0.1412345234232666,0.007610650121778101,2335,177,464,55,0.23706896551724138,0.10597302504816955,0.07046178343949044,0.8940269749518305,0.21148135928736392
P6_clean,42,shared,platt,overall,255001,45000,0.1764698961964855,0.17626553912630794,-0.00020435707017757432,0.576887463263162,0.4471117137364521,0.6442979093750347,0.13976671437009877,0.0033152810104969525,171236,38765,29095,15905,0.29092738247667826,0.35344444444444445,0.1845943590744806,0.6465555555555556,0.26611660346430016
P6_clean,42,shared,platt,both_observed,202507,35711,0.17634452142395077,0.17628781389474982,-5.670752920095001e-05,0.5765086799500642,0.4468360046906907,0.6445391973039865,0.13964879990146128,0.0028183571529862292,135695,31101,23019,12692,0.28981800744411207,0.35540869760017924,0.18646130602652342,0.6445913023998208,0.26725002098692885
P6_clean,42,shared,platt,departure_missing,24810,4392,0.17702539298669892,0.17596917751524152,-0.0010562154714574001,0.5776643744462603,0.4479532495459094,0.6460961576993478,0.14028497047918329,0.007266186540208181,16696,3722,2848,1544,0.2932016710976073,0.35154826958105645,0.1822901361543736,0.6484517304189436,0.26481257557436516
P6_clean,42,shared,platt,arrival_missing,24653,4378,0.177584878108141,0.17716723624323008,-0.00041764186491091704,0.5831232494570862,0.44752143078319645,0.6481803648891244,0.1400203864913711,0.004619684960791706,16536,3739,2770,1608,0.3007293809612867,0.3672910004568296,0.18441430332922318,0.6327089995431704,0.2640246623129031
P6_clean,42,shared,platt,both_missing,3031,519,0.17123061695809963,0.16986910099176983,-0.0013615159663298015,0.5152989374269528,0.45531156657180993,0.5699302308456979,0.14133939415507402,0.008607654754845477,2309,203,458,61,0.23106060606060605,0.11753371868978806,0.08081210191082802,0.882466281310212,0.21807984163642363
P6_clean,42,shared,isotonic,overall,255001,45000,0.1764698961964855,0.1762531286551974,-0.00021676754128810427,0.5761653261089772,0.4480520718922772,0.6437520884821183,0.1397723792103715,0.001933985256670339,176036,33965,30658,14342,0.2968927898648229,0.3187111111111111,0.16173732506035685,0.6812888888888889,0.2534225355978996
P6_clean,42,shared,isotonic,both_observed,202507,35711,0.17634452142395077,0.17624925640865036,-9.526501530041087e-05,0.5761397626466538,0.4480318063588453,0.6441352142755368,0.13965892216218756,0.0017813587353693876,139491,27305,24231,11480,0.2959907180611061,0.3214695752009185,0.16370296649799757,0.6785304247990815,0.2544899682480112
P6_clean,42,shared,isotonic,departure_missing,24810,4392,0.17702539298669892,0.17606856794996464,-0.0009568250367342768,0.5746040113543005,0.44765525059802996,0.6452946264599917,0.14021079563161265,0.0038773440284943198,17172,3246,3025,1367,0.29633644049425534,0.31124772313296906,0.15897737290625918,0.688752276867031,0.25276098347440545
P6_clean,42,shared,isotonic,arrival_missing,24653,4378,0.177584878108141,0.17727520704807467,-0.0003096710600663244,0.5820975491566361,0.44765402490979683,0.6470115401579133,0.14005916849252373,0.002329648234707562,17018,3257,2934,1444,0.30716868751329507,0.32983097304705344,0.1606411837237978,0.6701690269529466,0.25112562365635016
P6_clean,42,shared,isotonic,both_missing,3031,519,0.17123061695809963,0.16970935086197028,-0.0015212660961293478,0.5115758615666441,0.4558917620763854,0.5655704257329749,0.1414314088615398,0.011638334576827497,2355,157,468,51,0.24519230769230768,0.09826589595375723,0.0625,0.9017341040462428,0.20620257340811612
P6_clean,42,split,none,overall,255001,45000,0.1764698961964855,0.17448527446651846,-0.001984621729967051,0.5770223868273427,0.4472250784831184,0.6443165863231339,0.1397929100396355,0.00552735498920834,172082,37919,29350,15650,0.2921465773115048,0.3477777777777778,0.18056580682949128,0.6522222222222223,0.26379896549425297
P6_clean,42,split,none,both_observed,202507,35711,0.17634452142395077,0.17449616151519495,-0.0018483599087558145,0.5766955053488739,0.44693619047257505,0.644563452011498,0.1396725491920005,0.005025414655583837,136352,30444,23213,12498,0.29104373340785245,0.34997619781019856,0.18252236264658625,0.6500238021898015,0.2649636802678426
P6_clean,42,split,none,departure_missing,24810,4392,0.17702539298669892,0.17422255563986605,-0.0028028373468328704,0.5766895057814293,0.4481267815330699,0.6461279945852983,0.1403148304684514,0.009486281128838106,16775,3643,2883,1509,0.29289596273291924,0.3435792349726776,0.17842100107748066,0.6564207650273224,0.2630390971382507
P6_clean,42,split,none,arrival_missing,24653,4378,0.177584878108141,0.17533904689595473,-0.0022458312121862722,0.5837502158784249,0.4477276896563524,0.6481134796277093,0.14007910393763193,0.0077634513828043605,16629,3646,2794,1584,0.302868068833652,0.36180904522613067,0.17982737361282367,0.6381909547738693,0.26122581430251895
P6_clean,42,split,none,both_missing,3031,519,0.17123061695809963,0.1689640929488731,-0.002266524009226528,0.5162587284740463,0.45505738413408264,0.5704080912582994,0.1412345234232666,0.007610650121778101,2326,186,460,59,0.24081632653061225,0.11368015414258188,0.07404458598726114,0.8863198458574181,0.21313097987462884
P6_clean,42,split,platt,overall,255001,45000,0.1764698961964855,0.17616114379913825,-0.0003087523973472617,0.5762696016438451,0.44710978287409164,0.6443197411229258,0.13976521219663127,0.0033449628251286997,172537,37464,29572,15428,0.29168872419269454,0.34284444444444445,0.1783991504802358,0.6571555555555556,0.26288524358728005
