phase_key,arm,calibrator,group,macro_f1_mean,macro_f1_std,macro_f1_count,log_loss_mean,log_loss_std,log_loss_count,roc_auc_mean,roc_auc_std,roc_auc_count,brier_mean,brier_std,brier_count,ece_10_mean,ece_10_std,ece_10_count,calibration_bias_mean,calibration_bias_std,calibration_bias_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,fnr_mean,fnr_std,fnr_count
P6_clean,split,none,arrival_missing,0.580676299598179,0.002760219941816369,3,0.447953209926252,0.00020911188789046867,3,0.6467219124430582,0.0012901229142477624,3,0.1401423083861242,7.826495485967146e-05,3,0.006004609100913026,0.0015268301632494867,3,-0.002623273193939587,0.00035903535813747395,3,0.30033633406628163,0.0029028635653744967,3,0.3471904979442668,0.019511758674510937,3,0.6528095020557333,0.01951175867451091,3
P6_clean,split,none,both_missing,0.5112804838686261,0.0053016387138641475,3,0.4542802130614514,0.0007720825886604561,3,0.5770600411537785,0.006919328237295391,3,0.14102603879605072,0.00020103625230658784,3,0.00954043253228219,0.001707954367714272,3,-0.002342851870096594,0.00025877861297778564,3,0.23120151926661872,0.010075753018603003,3,0.10468850353243415,0.009697924772345217,3,0.8953114964675658,0.009697924772345259,3
P6_clean,split,none,both_observed,0.5751441643537293,0.0013760553428355836,3,0.4473223098537464,0.0003346869781755925,3,0.6430680240174843,0.001299984744002267,3,0.13979585885222431,0.00010686143081472361,3,0.00406511726137915,0.0008354514584453193,3,-0.002103442163388073,0.0002296326865901481,3,0.2910427384737494,0.0030723519124842193,3,0.33595624130753365,0.016864999546887683,3,0.6640437586924665,0.01686499954688763,3
P6_clean,split,none,departure_missing,0.574853557896761,0.0015931418957771542,3,0.44869420812476696,0.0005292146863498521,3,0.6427921301358975,0.002911615202284668,3,0.14047388607576383,0.00018048160577603496,3,0.008575650324746338,0.0013159394606103848,3,-0.0028284253981877747,4.8306253987909156e-05,3,0.29176862044899154,0.00314324335271097,3,0.33310564663023684,0.015833641758391366,3,0.6668943533697632,0.01583364175839131,3
P6_clean,split,none,overall,0.5752579388466782,0.0015336254533346505,3,0.44759948437547004,0.00032483827334436443,3,0.6427071181142523,0.0014013241979735568,3,0.13990994291928674,0.00010349049329527746,3,0.004548001957694682,0.0008484422141780779,3,-0.002227080420777655,0.0002127470293893895,3,0.2917520322431863,0.002922414829610647,3,0.33410370370370374,0.01690679362806246,3,0.6658962962962963,0.016906793628062473,3
P6_clean,split,platt,arrival_missing,0.5799815510219952,0.00178949011804206,3,0.447863684066125,0.00026799658316776874,3,0.64680882835881,0.0012167081816706192,3,0.14011492493620234,8.212684094593235e-05,3,0.005285904694630404,0.0008600319461177983,3,-0.0003767548226845385,0.00015845619726393293,3,0.29821378445717067,0.0028213781583153134,3,0.35137810263438407,0.01774789375280459,3,0.6486218973656159,0.017747893752804576,3
P6_clean,split,platt,both_missing,0.5125660926692186,0.0049955230155253084,3,0.45438911801038645,0.0008547108570192994,3,0.5769107257546564,0.0069720986814785155,3,0.1410660294855748,0.0002315150042096445,3,0.0077934388200508985,0.0008273988857510676,3,-0.0004507077233249686,0.0009610010728966855,3,0.23239191846951546,0.013844021752724962,3,0.10789980732177264,0.0069471122841309975,3,0.8921001926782273,0.006947112284130987,3
P6_clean,split,platt,both_observed,0.5750227828786086,0.0009799682587444565,3,0.4472773409923196,0.00038415515846000603,3,0.6430468009805265,0.0013181672222751378,3,0.1397846612320308,0.00011810446683729998,3,0.003340682126589587,0.0004155744860091087,3,0.00012123380663316603,0.0003800298070170166,3,0.2897376993543055,0.003203415180291387,3,0.3413514043291983,0.013168626445957411,3,0.6586485956708017,0.01316862644595743,3
P6_clean,split,platt,departure_missing,0.574926885592613,0.0010866232813952724,3,0.4486370593665434,0.0006383242045811792,3,0.6428246769862633,0.0029543228109083688,3,0.1404663558741607,0.00019836712089831772,3,0.006581813036678749,0.0023061437170792077,3,-0.0006237856685493334,0.0005098447309585827,3,0.2906575044923448,0.0023496909620235817,3,0.33932908318154215,0.01572412569955087,3,0.6606709168184578,0.015724125699550867,3
P6_clean,split,platt,overall,0.5751156907131768,0.0010084835475897592,3,0.4475508517817078,0.0003819862840183088,3,0.6426990280645929,0.0014126130643121963,3,0.1398981457373726,0.00011612663248420878,3,0.0035787762405520974,0.00040916587208164146,3,-6.19471966733139e-06,0.0003721587812633809,3,0.29039470145289004,0.003012135544341312,3,0.33943703703703704,0.013721072076555891,3,0.6605629629629629,0.013721072076555808,3
P6_fixed,shared,isotonic,arrival_missing,0.5799826997867092,0.0003935353692587528,3,0.4479744085067448,0.0004033071255839459,3,0.6453490240125636,0.0013687274885135028,3,0.14014204011046247,0.0001536761365416735,3,0.0028491535651291003,0.0005200891734158527,3,-0.00012124711407896875,0.0004628688477636819,3,0.2973848260726218,0.003014424156077497,3,0.35564184559159434,0.013989357695552837,3,0.6443581544084057,0.01398935769555276,3
P6_fixed,shared,isotonic,both_missing,0.5078477112822087,0.0027315651082062482,3,0.45602810344031974,0.0007653062666506921,3,0.566279290363225,0.0036250299243202563,3,0.1415139334142801,0.00021446401819080933,3,0.015803884528780236,0.0025383633496558963,3,-0.004895561161605018,0.0015197516764453949,3,0.23131228020354389,0.0019755287693153122,3,0.09505459216441875,0.00802183429466718,3,0.9049454078355813,0.00802183429466714,3
P6_fixed,shared,isotonic,both_observed,0.5758181614520327,0.0017084475594138472,3,0.44841604646416583,0.0008102888784033886,3,0.642754321607537,0.0016653421994170055,3,0.13979176861174256,0.00016877661712263244,3,0.0015992078953634785,0.00047724632176530935,3,8.231976085433985e-05,0.00020466622849470872,3,0.2905201651898608,0.0033984806062883257,3,0.34512241792911613,0.01657225804530992,3,0.6548775820708839,0.016572258045309873,3
P6_fixed,shared,isotonic,departure_missing,0.5738735431370455,0.0012417117953394837,3,0.4492409479250275,0.001638654064912008,3,0.6417946282739321,0.0031563594527329983,3,0.14055033078966864,0.0002899751634089469,3,0.005409479180725692,0.0017882338293133922,3,-0.0008987851562123802,0.00042860461036178067,3,0.2888887501464035,0.0018226267241413555,3,0.3382665452337584,0.01496913815403013,3,0.6617334547662416,0.014969138154030179,3
P6_fixed,shared,isotonic,overall,0.5756529381275516,0.0015085908098453498,3,0.4485440861556745,0.0008229883249757342,3,0.6421481316579268,0.001664716318392525,3,0.13991990556967127,0.00017264039206255733,3,0.0015708373482680841,0.0006102202994172879,3,-9.198427809507341e-05,0.00020976853914370986,3,0.2908009878605495,0.0031404352512585366,3,0.34259259259259256,0.01597538744804726,3,0.6574074074074074,0.01597538744804727,3
P6_fixed,shared,none,arrival_missing,0.5803031696934028,0.001168888160925789,3,0.44822900570443974,0.000529154139253835,3,0.6457594571519932,0.0014845066446823698,3,0.14022086389022193,0.0001940210135979271,3,0.0067298633112223664,0.0010635842194687548,3,-0.0022621315385534615,0.00031441940362785995,3,0.29751732850070456,0.001332186508133338,3,0.35716461093345514,0.0062734420755640435,3,0.6428353890665449,0.006273442075564053,3
P6_fixed,shared,none,both_missing,0.5068980417569794,0.003477298778264781,3,0.45511268350011674,0.0010775158170799569,3,0.5702410063039735,0.00778188092604896,3,0.14124908996660304,0.0002941772152336474,3,0.01342584013114669,0.0011079322820618121,3,-0.005428372536845037,0.0007830369495656574,3,0.2296744242868487,0.013560048493884657,3,0.09312780989081566,0.0029432085388284134,3,0.9068721901091843,0.002943208538828371,3
P6_fixed,shared,none,both_observed,0.5762912739629563,0.0018618683080587955,3,0.44723153718360126,0.00041137081350529236,3,0.6433947470702418,0.0015058685495996373,3,0.13977696956893101,0.00013596114700555148,3,0.004798195496448666,0.0007906537534352361,3,-0.00190159463599196,0.00022844218386950632,3,0.2908284183390017,0.002936332013936317,3,0.34709193245778613,0.002370149698356141,3,0.6529080675422139,0.0023701496983560967,3
P6_fixed,shared,none,departure_missing,0.5738965015160691,0.0005977654535837219,3,0.4490290307472849,0.0005754375116591702,3,0.6422427161814138,0.0030529130213670635,3,0.14060207643315317,0.00020245454691963786,3,0.009150057367748791,0.00232681091413526,3,-0.003035219292576339,0.0004413880864952198,3,0.2885785257833992,0.0002861727824665406,3,0.3394808743169399,0.004548038332294649,3,0.6605191256830601,0.004548038332294681,3
